PARENT_KEY_ID               ,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DD7E052  ,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,2972.62,2498,474.62
74867AD200E41EDBA5D8B0C98DD7E052  ,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.7,8.99,1.71
74867AD200E41EDBA5D8B0C98DD7E052  ,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.1,90,17.1
74867AD200E41EDBA5D8B0C98DD80052  ,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DD80052  ,74867AD200E41EDBA5D8B06B26FA4052  ,CHF          ,1959.93,1647,312.93
74867AD200E41EDBA5D8B0C98DD82052  ,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501,95.19
74867AD200E41EDBA5D8B0C98DD82052  ,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,361.28,303.6,57.68
74867AD200E41EDBA5D8B0C98DD82052  ,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,198.73,167,31.73
74867AD200E41EDBA5D8B0C98DD82052  ,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358,258.02
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,1783.81,1499,284.81
74867AD200E41EDBA5D8B0C98DD84052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358,258.02
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,2735.81,2299,436.81
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,4046,3400,646
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.9,110,20.9
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598,873.62
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069,5100,969
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.9,110,20.9
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598,873.62
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,4046,3400,646
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,196.35,165,31.35
74867AD200E41EDBA5D8B0C98DD86052  ,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897,1310.43
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388,263.72
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776,527.44
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164,791.16
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,892.46,749.97,142.49
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77,14.63
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,4757.62,3998,759.62
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,594.98,499.98,95
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77,14.63
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,4757.62,3998,759.62
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,297.49,249.99,47.5
74867AD200E41EDBA5D8B0C98DD8A052  ,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,183.26,154,29.26
74867AD200E41EDBA5D8B0C98DD8C052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DD8C052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,5604.9,4710,894.9
74867AD200E41EDBA5D8B0C98DD8C052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,320.94,269.7,51.24
74867AD200E41EDBA5D8B0C98DD8C052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.7
74867AD200E41EDBA5D8B0C98DD8C052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,1868.3,1570,298.3
74867AD200E41EDBA5D8B0C98DD8E052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,1023.4,860,163.4
74867AD200E41EDBA5D8B0C98DD8E052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DD8E052  ,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DD8E052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,511.7,430,81.7
74867AD200E41EDBA5D8B0C98DD8E052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,714,600,114
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358,638.02
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358,638.02
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DD90052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DD92052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,5994.03,5037,957.03
74867AD200E41EDBA5D8B0C98DD92052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.9,5.68
74867AD200E41EDBA5D8B0C98DD92052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,531.93,447,84.93
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,40.46,34,6.46
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,40.46,34,6.46
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,3213,2700,513
74867AD200E41EDBA5D8B0C98DD94052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,177.31,149,28.31
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.6,340,64.6
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26F94052  ,EUR          ,1982.54,1666,316.54
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,5709.62,4798,911.62
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,606.9,510,96.9
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26F94052  ,EUR          ,991.27,833,158.27
74867AD200E41EDBA5D8B0C98DD96052  ,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,5709.62,4798,911.62
74867AD200E41EDBA5D8B0C98DD98052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798,341.62
74867AD200E41EDBA5D8B0C98DD98052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD98052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798,341.62
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798,341.62
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,297.5,250,47.5
74867AD200E41EDBA5D8B0C98DD9A052  ,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697,512.43
74867AD200E41EDBA5D8B0C98DD9C052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DD9C052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD9C052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164,791.16
74867AD200E41EDBA5D8B0C98DD9C052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,164.22,138,26.22
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1070.98,899.98,171
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,246.33,207,39.33
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1070.98,899.98,171
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,82.11,69,13.11
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,1606.46,1349.97,256.49
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,177.31,149,28.31
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,121.38,102,19.38
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,121.38,102,19.38
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DDA0052  ,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1306.62,1098,208.62
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,321.3,270,51.3
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DDA2052  ,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,5890.5,4950,940.5
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,107.08,89.98,17.1
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,5890.5,4950,940.5
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,107.08,89.98,17.1
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,3927,3300,627
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,160.61,134.97,25.64
74867AD200E41EDBA5D8B0C98DDA4052  ,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,190.16,159.8,30.36
74867AD200E41EDBA5D8B0C98DDA6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778,337.82
74867AD200E41EDBA5D8B0C98DDA6052  ,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0C98DDA6052  ,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778,337.82
74867AD200E41EDBA5D8B0C98DDA8052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,1998.01,1679,319.01
74867AD200E41EDBA5D8B0C98DDA8052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDAA052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237,45.03
74867AD200E41EDBA5D8B0C98DDAA052  ,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1827.84,1536,291.84
74867AD200E41EDBA5D8B0C98DDAA052  ,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0C98DDAA052  ,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DDAC052  ,74867AD200E41EDBA5D8B06B26ED0052  ,USD          ,1424.43,1197,227.43
74867AD200E41EDBA5D8B0C98DDAC052  ,74867AD200E41EDBA5D8B06B26F84052  ,USD          ,1651.72,1388,263.72
74867AD200E41EDBA5D8B0C98DDAC052  ,74867AD200E41EDBA5D8B06B26F2A052  ,USD          ,110.67,93,17.67
74867AD200E41EDBA5D8B0C98DDAC052  ,74867AD200E41EDBA5D8B06B26ED0052  ,USD          ,1424.43,1197,227.43
74867AD200E41EDBA5D8B0C98DDAC052  ,74867AD200E41EDBA5D8B06B26F84052  ,USD          ,1651.72,1388,263.72
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,355.81,299,56.81
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,97.22,81.7,15.52
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,291.67,245.1,46.57
74867AD200E41EDBA5D8B0C98DDAE052  ,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDB0052  ,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.4,460,87.4
74867AD200E41EDBA5D8B0C98DDB0052  ,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,8.21,6.9,1.31
74867AD200E41EDBA5D8B0C98DDB0052  ,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,1901.62,1598,303.62
74867AD200E41EDBA5D8B0C98DDB2052  ,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,1535.1,1290,245.1
74867AD200E41EDBA5D8B0C98DDB2052  ,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DDB4052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DDB4052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,5994.03,5037,957.03
74867AD200E41EDBA5D8B0C98DDB4052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.9,5.68
74867AD200E41EDBA5D8B0C98DDB4052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428,1200,228
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,5351.43,4497,854.43
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,2424.03,2037,387.03
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,1783.81,1499,284.81
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358,258.02
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,1783.81,1499,284.81
74867AD200E41EDBA5D8B0C98DDB6052  ,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358,258.02
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,5950,5000,950
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,1425.62,1198,227.62
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900,10000,1900
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,2138.43,1797,341.43
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900,10000,1900
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,1425.62,1198,227.62
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DDB8052  ,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,17850,15000,2850
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,1868.3,1570,298.3
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,3736.6,3140,596.6
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,5604.9,4710,894.9
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164,791.16
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776,527.44
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388,263.72
74867AD200E41EDBA5D8B0C98DDBC052  ,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DDBE052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DDBE052  ,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,46.37,38.97,7.4
74867AD200E41EDBA5D8B0C98DDBE052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DDBE052  ,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,15.46,12.99,2.47
74867AD200E41EDBA5D8B0C98DDBE052  ,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,58.31,49,9.31
74867AD200E41EDBA5D8B0C98DDC0052  ,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.4,460,87.4
74867AD200E41EDBA5D8B0C98DDC0052  ,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,8.21,6.9,1.31
74867AD200E41EDBA5D8B0C98DDC0052  ,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,1901.62,1598,303.62
74867AD200E41EDBA5D8B0C98DDC0052  ,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,273.7,230,43.7
74867AD200E41EDBA5D8B0C98DDC0052  ,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,24.63,20.7,3.93
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,714,600,114
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358,638.02
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358,638.02
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDC2052  ,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142,1800,342
